home_team_api_id,away_team_api_id,total_goal,home_team_goal,away_team_goal,home_team_name,home_team_short_name,away_team_name,away_team_short_name,winner,winner_team
10269,9905,3,1,2,VfB Stuttgart,STU,1. FSV Mainz 05,MAI,away,1. FSV Mainz 05
8721,9904,4,1,3,VfL Wolfsburg,WOL,Hannover 96,HAN,away,Hannover 96
8697,9776,0,0,0,SV Werder Bremen,WBR,Eintracht Braunschweig,BRA,draw,draw
8165,8226,4,4,0,1. FC Nürnberg,NUR,TSG 1899 Hoffenheim,HOF,home,1. FC Nürnberg
8358,8178,5,3,2,SC Freiburg,FRE,Bayer 04 Leverkusen,LEV,home,SC Freiburg
9790,10189,3,0,3,Hamburger SV,HAM,FC Schalke 04,S04,away,FC Schalke 04
9810,8177,1,1,0,Eintracht Frankfurt,EFR,Hertha BSC Berlin,HBE,home,Eintracht Frankfurt
9823,9810,5,5,0,FC Bayern Munich,BMU,Eintracht Frankfurt,EFR,home,FC Bayern Munich
10189,8721,3,2,1,FC Schalke 04,S04,VfL Wolfsburg,WOL,home,FC Schalke 04
8178,10269,3,2,1,Bayer 04 Leverkusen,LEV,VfB Stuttgart,STU,home,Bayer 04 Leverkusen
9904,9788,4,3,1,Hannover 96,HAN,Borussia Mönchengladbach,GLA,home,Hannover 96
8226,9790,3,3,0,TSG 1899 Hoffenheim,HOF,Hamburger SV,HAM,home,TSG 1899 Hoffenheim
9905,8358,2,2,0,1. FSV Mainz 05,MAI,SC Freiburg,FRE,home,1. FSV Mainz 05
8406,8697,4,3,1,FC Augsburg,AUG,SV Werder Bremen,WBR,home,FC Augsburg
9776,9789,3,1,2,Eintracht Braunschweig,BRA,Borussia Dortmund,DOR,away,Borussia Dortmund
8177,8165,4,1,3,Hertha BSC Berlin,HBE,1. FC Nürnberg,NUR,away,1. FC Nürnberg
9789,9776,3,2,1,Borussia Dortmund,DOR,Eintracht Braunschweig,BRA,home,Borussia Dortmund
9788,9904,3,3,0,Borussia Mönchengladbach,GLA,Hannover 96,HAN,home,Borussia Mönchengladbach
10269,8178,1,0,1,VfB Stuttgart,STU,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
8721,10189,4,4,0,VfL Wolfsburg,WOL,FC Schalke 04,S04,home,VfL Wolfsburg
8697,8406,1,1,0,SV Werder Bremen,WBR,FC Augsburg,AUG,home,SV Werder Bremen
8165,8177,4,2,2,1. FC Nürnberg,NUR,Hertha BSC Berlin,HBE,draw,draw
8358,9905,3,1,2,SC Freiburg,FRE,1. FSV Mainz 05,MAI,away,1. FSV Mainz 05
9790,8226,6,1,5,Hamburger SV,HAM,TSG 1899 Hoffenheim,HOF,away,TSG 1899 Hoffenheim
9810,9823,1,0,1,Eintracht Frankfurt,EFR,FC Bayern Munich,BMU,away,FC Bayern Munich
10189,9904,2,2,0,FC Schalke 04,S04,Hannover 96,HAN,home,FC Schalke 04
9788,8178,1,0,1,Borussia Mönchengladbach,GLA,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
10269,8406,5,1,4,VfB Stuttgart,STU,FC Augsburg,AUG,away,FC Augsburg
8721,9905,3,3,0,VfL Wolfsburg,WOL,1. FSV Mainz 05,MAI,home,VfL Wolfsburg
8697,9789,6,1,5,SV Werder Bremen,WBR,Borussia Dortmund,DOR,away,Borussia Dortmund
8165,9823,2,0,2,1. FC Nürnberg,NUR,FC Bayern Munich,BMU,away,FC Bayern Munich
8358,8226,2,1,1,SC Freiburg,FRE,TSG 1899 Hoffenheim,HOF,draw,draw
9790,8177,3,0,3,Hamburger SV,HAM,Hertha BSC Berlin,HBE,away,Hertha BSC Berlin
9810,9776,3,3,0,Eintracht Frankfurt,EFR,Eintracht Braunschweig,BRA,home,Eintracht Frankfurt
9789,9810,4,4,0,Borussia Dortmund,DOR,Eintracht Frankfurt,EFR,home,Borussia Dortmund
9823,8358,4,4,0,FC Bayern Munich,BMU,SC Freiburg,FRE,home,FC Bayern Munich
8178,10189,3,1,2,Bayer 04 Leverkusen,LEV,FC Schalke 04,S04,away,FC Schalke 04
8697,9788,2,1,1,SV Werder Bremen,WBR,Borussia Mönchengladbach,GLA,draw,draw
8226,10269,5,4,1,TSG 1899 Hoffenheim,HOF,VfB Stuttgart,STU,home,TSG 1899 Hoffenheim
9905,9904,2,2,0,1. FSV Mainz 05,MAI,Hannover 96,HAN,home,1. FSV Mainz 05
8406,8165,1,0,1,FC Augsburg,AUG,1. FC Nürnberg,NUR,away,1. FC Nürnberg
9776,9790,6,4,2,Eintracht Braunschweig,BRA,Hamburger SV,HAM,home,Eintracht Braunschweig
8177,8721,3,1,2,Hertha BSC Berlin,HBE,VfL Wolfsburg,WOL,away,VfL Wolfsburg
10189,9905,0,0,0,FC Schalke 04,S04,1. FSV Mainz 05,MAI,draw,draw
9788,8226,4,2,2,Borussia Mönchengladbach,GLA,TSG 1899 Hoffenheim,HOF,draw,draw
10269,8177,3,1,2,VfB Stuttgart,STU,Hertha BSC Berlin,HBE,away,Hertha BSC Berlin
9904,9823,4,0,4,Hannover 96,HAN,FC Bayern Munich,BMU,away,FC Bayern Munich
8721,8178,4,3,1,VfL Wolfsburg,WOL,Bayer 04 Leverkusen,LEV,home,VfL Wolfsburg
8165,9776,3,2,1,1. FC Nürnberg,NUR,Eintracht Braunschweig,BRA,home,1. FC Nürnberg
8358,8406,6,2,4,SC Freiburg,FRE,FC Augsburg,AUG,away,FC Augsburg
9790,9789,3,3,0,Hamburger SV,HAM,Borussia Dortmund,DOR,home,Hamburger SV
9810,8697,0,0,0,Eintracht Frankfurt,EFR,SV Werder Bremen,WBR,draw,draw
9789,8165,3,3,0,Borussia Dortmund,DOR,1. FC Nürnberg,NUR,home,Borussia Dortmund
9823,10189,6,5,1,FC Bayern Munich,BMU,FC Schalke 04,S04,home,FC Bayern Munich
8178,9905,1,0,1,Bayer 04 Leverkusen,LEV,1. FSV Mainz 05,MAI,away,1. FSV Mainz 05
8697,9790,1,1,0,SV Werder Bremen,WBR,Hamburger SV,HAM,home,SV Werder Bremen
8226,8721,8,6,2,TSG 1899 Hoffenheim,HOF,VfL Wolfsburg,WOL,home,TSG 1899 Hoffenheim
8406,9904,2,1,1,FC Augsburg,AUG,Hannover 96,HAN,draw,draw
9776,9788,2,1,1,Eintracht Braunschweig,BRA,Borussia Mönchengladbach,GLA,draw,draw
9810,10269,3,2,1,Eintracht Frankfurt,EFR,VfB Stuttgart,STU,home,Eintracht Frankfurt
8177,8358,0,0,0,Hertha BSC Berlin,HBE,SC Freiburg,FRE,draw,draw
10189,8226,4,4,0,FC Schalke 04,S04,TSG 1899 Hoffenheim,HOF,home,FC Schalke 04
9788,8406,3,1,2,Borussia Mönchengladbach,GLA,FC Augsburg,AUG,away,FC Augsburg
10269,9776,4,2,2,VfB Stuttgart,STU,Eintracht Braunschweig,BRA,draw,draw
9904,8178,2,1,1,Hannover 96,HAN,Bayer 04 Leverkusen,LEV,draw,draw
8721,9823,7,1,6,VfL Wolfsburg,WOL,FC Bayern Munich,BMU,away,FC Bayern Munich
8165,8697,2,0,2,1. FC Nürnberg,NUR,SV Werder Bremen,WBR,away,SV Werder Bremen
8358,9789,1,0,1,SC Freiburg,FRE,Borussia Dortmund,DOR,away,Borussia Dortmund
9905,8177,2,1,1,1. FSV Mainz 05,MAI,Hertha BSC Berlin,HBE,draw,draw
9790,9810,2,1,1,Hamburger SV,HAM,Eintracht Frankfurt,EFR,draw,draw
9789,9788,3,1,2,Borussia Dortmund,DOR,Borussia Mönchengladbach,GLA,away,Borussia Mönchengladbach
9823,8178,3,2,1,FC Bayern Munich,BMU,Bayer 04 Leverkusen,LEV,home,FC Bayern Munich
8697,10269,2,1,1,SV Werder Bremen,WBR,VfB Stuttgart,STU,draw,draw
8226,9905,6,2,4,TSG 1899 Hoffenheim,HOF,1. FSV Mainz 05,MAI,away,1. FSV Mainz 05
8406,10189,3,1,2,FC Augsburg,AUG,FC Schalke 04,S04,away,FC Schalke 04
9790,8165,3,2,1,Hamburger SV,HAM,1. FC Nürnberg,NUR,home,Hamburger SV
9776,8721,2,1,1,Eintracht Braunschweig,BRA,VfL Wolfsburg,WOL,draw,draw
9810,8358,5,1,4,Eintracht Frankfurt,EFR,SC Freiburg,FRE,away,SC Freiburg
8177,9904,3,0,3,Hertha BSC Berlin,HBE,Hannover 96,HAN,away,Hannover 96
10189,9776,4,3,1,FC Schalke 04,S04,Eintracht Braunschweig,BRA,home,FC Schalke 04
9788,8177,3,3,0,Borussia Mönchengladbach,GLA,Hertha BSC Berlin,HBE,home,Borussia Mönchengladbach
8178,8226,5,2,3,Bayer 04 Leverkusen,LEV,TSG 1899 Hoffenheim,HOF,away,TSG 1899 Hoffenheim
10269,9790,1,1,0,VfB Stuttgart,STU,Hamburger SV,HAM,home,VfB Stuttgart
9904,9789,3,0,3,Hannover 96,HAN,Borussia Dortmund,DOR,away,Borussia Dortmund
8721,8406,2,1,1,VfL Wolfsburg,WOL,FC Augsburg,AUG,draw,draw
8165,9810,7,2,5,1. FC Nürnberg,NUR,Eintracht Frankfurt,EFR,away,Eintracht Frankfurt
8358,8697,4,3,1,SC Freiburg,FRE,SV Werder Bremen,WBR,home,SC Freiburg
9905,9823,2,0,2,1. FSV Mainz 05,MAI,FC Bayern Munich,BMU,away,FC Bayern Munich
9789,10189,0,0,0,Borussia Dortmund,DOR,FC Schalke 04,S04,draw,draw
8697,8721,4,1,3,SV Werder Bremen,WBR,VfL Wolfsburg,WOL,away,VfL Wolfsburg
8165,10269,2,2,0,1. FC Nürnberg,NUR,VfB Stuttgart,STU,home,1. FC Nürnberg
8226,9904,4,3,1,TSG 1899 Hoffenheim,HOF,Hannover 96,HAN,home,TSG 1899 Hoffenheim
8406,8178,4,1,3,FC Augsburg,AUG,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
9790,8358,2,1,1,Hamburger SV,HAM,SC Freiburg,FRE,draw,draw
9776,9905,4,3,1,Eintracht Braunschweig,BRA,1. FSV Mainz 05,MAI,home,Eintracht Braunschweig
9810,9788,1,1,0,Eintracht Frankfurt,EFR,Borussia Mönchengladbach,GLA,home,Eintracht Frankfurt
8177,9823,4,1,3,Hertha BSC Berlin,HBE,FC Bayern Munich,BMU,away,FC Bayern Munich
9823,8226,6,3,3,FC Bayern Munich,BMU,TSG 1899 Hoffenheim,HOF,draw,draw
10189,8177,2,2,0,FC Schalke 04,S04,Hertha BSC Berlin,HBE,home,FC Schalke 04
9788,9790,4,3,1,Borussia Mönchengladbach,GLA,Hamburger SV,HAM,home,Borussia Mönchengladbach
8178,9776,2,1,1,Bayer 04 Leverkusen,LEV,Eintracht Braunschweig,BRA,draw,draw
10269,9789,5,2,3,VfB Stuttgart,STU,Borussia Dortmund,DOR,away,Borussia Dortmund
9904,8697,3,1,2,Hannover 96,HAN,SV Werder Bremen,WBR,away,SV Werder Bremen
8721,9810,3,2,1,VfL Wolfsburg,WOL,Eintracht Frankfurt,EFR,home,VfL Wolfsburg
8358,8165,5,3,2,SC Freiburg,FRE,1. FC Nürnberg,NUR,home,SC Freiburg
9905,8406,3,3,0,1. FSV Mainz 05,MAI,FC Augsburg,AUG,home,1. FSV Mainz 05
9789,8721,3,2,1,Borussia Dortmund,DOR,VfL Wolfsburg,WOL,home,Borussia Dortmund
10269,8358,2,2,0,VfB Stuttgart,STU,SC Freiburg,FRE,home,VfB Stuttgart
8697,10189,2,1,1,SV Werder Bremen,WBR,FC Schalke 04,S04,draw,draw
8165,9788,2,0,2,1. FC Nürnberg,NUR,Borussia Mönchengladbach,GLA,away,Borussia Mönchengladbach
8406,9823,1,1,0,FC Augsburg,AUG,FC Bayern Munich,BMU,home,FC Augsburg
9790,8178,3,2,1,Hamburger SV,HAM,Bayer 04 Leverkusen,LEV,home,Hamburger SV
9776,9904,3,3,0,Eintracht Braunschweig,BRA,Hannover 96,HAN,home,Eintracht Braunschweig
9810,9905,2,2,0,Eintracht Frankfurt,EFR,1. FSV Mainz 05,MAI,home,Eintracht Frankfurt
8177,8226,2,1,1,Hertha BSC Berlin,HBE,TSG 1899 Hoffenheim,HOF,draw,draw
9789,8697,1,1,0,Borussia Dortmund,DOR,SV Werder Bremen,WBR,home,Borussia Dortmund
9823,8165,2,2,0,FC Bayern Munich,BMU,1. FC Nürnberg,NUR,home,FC Bayern Munich
8178,9788,6,4,2,Bayer 04 Leverkusen,LEV,Borussia Mönchengladbach,GLA,home,Bayer 04 Leverkusen
9904,10189,3,2,1,Hannover 96,HAN,FC Schalke 04,S04,home,Hannover 96
8226,8358,6,3,3,TSG 1899 Hoffenheim,HOF,SC Freiburg,FRE,draw,draw
9905,8721,2,2,0,1. FSV Mainz 05,MAI,VfL Wolfsburg,WOL,home,1. FSV Mainz 05
8406,10269,3,2,1,FC Augsburg,AUG,VfB Stuttgart,STU,home,FC Augsburg
9776,9810,2,0,2,Eintracht Braunschweig,BRA,Eintracht Frankfurt,EFR,away,Eintracht Frankfurt
8177,9790,1,1,0,Hertha BSC Berlin,HBE,Hamburger SV,HAM,home,Hertha BSC Berlin
9823,9789,3,0,3,FC Bayern Munich,BMU,Borussia Dortmund,DOR,away,Borussia Dortmund
10189,9810,2,2,0,FC Schalke 04,S04,Eintracht Frankfurt,EFR,home,FC Schalke 04
9788,10269,2,1,1,Borussia Mönchengladbach,GLA,VfB Stuttgart,STU,draw,draw
8178,8177,3,2,1,Bayer 04 Leverkusen,LEV,Hertha BSC Berlin,HBE,home,Bayer 04 Leverkusen
9904,9790,3,2,1,Hannover 96,HAN,Hamburger SV,HAM,home,Hannover 96
8721,8165,5,4,1,VfL Wolfsburg,WOL,1. FC Nürnberg,NUR,home,VfL Wolfsburg
8226,8406,2,2,0,TSG 1899 Hoffenheim,HOF,FC Augsburg,AUG,home,TSG 1899 Hoffenheim
8358,9776,2,2,0,SC Freiburg,FRE,Eintracht Braunschweig,BRA,home,SC Freiburg
9905,8697,3,3,0,1. FSV Mainz 05,MAI,SV Werder Bremen,WBR,home,1. FSV Mainz 05
9789,9905,6,4,2,Borussia Dortmund,DOR,1. FSV Mainz 05,MAI,home,Borussia Dortmund
10269,10189,4,3,1,VfB Stuttgart,STU,FC Schalke 04,S04,home,VfB Stuttgart
8697,8226,4,3,1,SV Werder Bremen,WBR,TSG 1899 Hoffenheim,HOF,home,SV Werder Bremen
8165,8178,5,1,4,1. FC Nürnberg,NUR,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
8358,9788,6,4,2,SC Freiburg,FRE,Borussia Mönchengladbach,GLA,home,SC Freiburg
8406,8177,0,0,0,FC Augsburg,AUG,Hertha BSC Berlin,HBE,draw,draw
9790,8721,4,1,3,Hamburger SV,HAM,VfL Wolfsburg,WOL,away,VfL Wolfsburg
9776,9823,2,0,2,Eintracht Braunschweig,BRA,FC Bayern Munich,BMU,away,FC Bayern Munich
9810,9904,5,2,3,Eintracht Frankfurt,EFR,Hannover 96,HAN,away,Hannover 96
9823,8697,7,5,2,FC Bayern Munich,BMU,SV Werder Bremen,WBR,home,FC Bayern Munich
10189,9788,1,0,1,FC Schalke 04,S04,Borussia Mönchengladbach,GLA,away,Borussia Mönchengladbach
8178,9789,4,2,2,Bayer 04 Leverkusen,LEV,Borussia Dortmund,DOR,draw,draw
9904,10269,0,0,0,Hannover 96,HAN,VfB Stuttgart,STU,draw,draw
8721,8358,4,2,2,VfL Wolfsburg,WOL,SC Freiburg,FRE,draw,draw
8226,9810,0,0,0,TSG 1899 Hoffenheim,HOF,Eintracht Frankfurt,EFR,draw,draw
9905,8165,2,2,0,1. FSV Mainz 05,MAI,1. FC Nürnberg,NUR,home,1. FSV Mainz 05
8406,9790,4,3,1,FC Augsburg,AUG,Hamburger SV,HAM,home,FC Augsburg
8177,9776,2,2,0,Hertha BSC Berlin,HBE,Eintracht Braunschweig,BRA,home,Hertha BSC Berlin
9789,8226,5,3,2,Borussia Dortmund,DOR,TSG 1899 Hoffenheim,HOF,home,Borussia Dortmund
9788,9905,4,3,1,Borussia Mönchengladbach,GLA,1. FSV Mainz 05,MAI,home,Borussia Mönchengladbach
10269,8721,3,1,2,VfB Stuttgart,STU,VfL Wolfsburg,WOL,away,VfL Wolfsburg
8697,8177,2,2,0,SV Werder Bremen,WBR,Hertha BSC Berlin,HBE,home,SV Werder Bremen
8165,9904,2,0,2,1. FC Nürnberg,NUR,Hannover 96,HAN,away,Hannover 96
8358,10189,2,0,2,SC Freiburg,FRE,FC Schalke 04,S04,away,FC Schalke 04
9790,9823,5,1,4,Hamburger SV,HAM,FC Bayern Munich,BMU,away,FC Bayern Munich
9776,8406,1,0,1,Eintracht Braunschweig,BRA,FC Augsburg,AUG,away,FC Augsburg
9810,8178,2,0,2,Eintracht Frankfurt,EFR,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
9823,10269,1,1,0,FC Bayern Munich,BMU,VfB Stuttgart,STU,home,FC Bayern Munich
10189,8165,5,4,1,FC Schalke 04,S04,1. FC Nürnberg,NUR,home,FC Schalke 04
8178,8697,3,2,1,Bayer 04 Leverkusen,LEV,SV Werder Bremen,WBR,home,Bayer 04 Leverkusen
9904,8358,5,3,2,Hannover 96,HAN,SC Freiburg,FRE,home,Hannover 96
8721,9788,4,3,1,VfL Wolfsburg,WOL,Borussia Mönchengladbach,GLA,home,VfL Wolfsburg
8226,9776,4,3,1,TSG 1899 Hoffenheim,HOF,Eintracht Braunschweig,BRA,home,TSG 1899 Hoffenheim
9905,9790,5,3,2,1. FSV Mainz 05,MAI,Hamburger SV,HAM,home,1. FSV Mainz 05
8406,9810,3,2,1,FC Augsburg,AUG,Eintracht Frankfurt,EFR,home,FC Augsburg
8177,9789,4,0,4,Hertha BSC Berlin,HBE,Borussia Dortmund,DOR,away,Borussia Dortmund
8358,9823,2,1,1,SC Freiburg,FRE,FC Bayern Munich,BMU,draw,draw
10189,8178,2,2,0,FC Schalke 04,S04,Bayer 04 Leverkusen,LEV,home,FC Schalke 04
9788,8697,5,4,1,Borussia Mönchengladbach,GLA,SV Werder Bremen,WBR,home,Borussia Mönchengladbach
10269,8226,8,6,2,VfB Stuttgart,STU,TSG 1899 Hoffenheim,HOF,home,VfB Stuttgart
9904,9905,5,4,1,Hannover 96,HAN,1. FSV Mainz 05,MAI,home,Hannover 96
8721,8177,2,2,0,VfL Wolfsburg,WOL,Hertha BSC Berlin,HBE,home,VfL Wolfsburg
8165,8406,1,0,1,1. FC Nürnberg,NUR,FC Augsburg,AUG,away,FC Augsburg
9790,9776,4,4,0,Hamburger SV,HAM,Eintracht Braunschweig,BRA,home,Hamburger SV
9810,9789,3,1,2,Eintracht Frankfurt,EFR,Borussia Dortmund,DOR,away,Borussia Dortmund
9789,9790,8,6,2,Borussia Dortmund,DOR,Hamburger SV,HAM,home,Borussia Dortmund
9823,9904,2,2,0,FC Bayern Munich,BMU,Hannover 96,HAN,home,FC Bayern Munich
8178,8721,4,3,1,Bayer 04 Leverkusen,LEV,VfL Wolfsburg,WOL,home,Bayer 04 Leverkusen
8697,9810,3,0,3,SV Werder Bremen,WBR,Eintracht Frankfurt,EFR,away,Eintracht Frankfurt
8226,9788,3,2,1,TSG 1899 Hoffenheim,HOF,Borussia Mönchengladbach,GLA,home,TSG 1899 Hoffenheim
9905,10189,1,0,1,1. FSV Mainz 05,MAI,FC Schalke 04,S04,away,FC Schalke 04
8406,8358,3,2,1,FC Augsburg,AUG,SC Freiburg,FRE,home,FC Augsburg
9776,8165,2,1,1,Eintracht Braunschweig,BRA,1. FC Nürnberg,NUR,draw,draw
8177,10269,1,0,1,Hertha BSC Berlin,HBE,VfB Stuttgart,STU,away,VfB Stuttgart
10189,9823,4,0,4,FC Schalke 04,S04,FC Bayern Munich,BMU,away,FC Bayern Munich
9788,9776,5,4,1,Borussia Mönchengladbach,GLA,Eintracht Braunschweig,BRA,home,Borussia Mönchengladbach
10269,9810,2,1,1,VfB Stuttgart,STU,Eintracht Frankfurt,EFR,draw,draw
9904,8406,3,2,1,Hannover 96,HAN,FC Augsburg,AUG,home,Hannover 96
8721,8226,3,2,1,VfL Wolfsburg,WOL,TSG 1899 Hoffenheim,HOF,home,VfL Wolfsburg
8165,9789,2,1,1,1. FC Nürnberg,NUR,Borussia Dortmund,DOR,draw,draw
8358,8177,2,1,1,SC Freiburg,FRE,Hertha BSC Berlin,HBE,draw,draw
9905,8178,5,1,4,1. FSV Mainz 05,MAI,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
9790,8697,2,0,2,Hamburger SV,HAM,SV Werder Bremen,WBR,away,SV Werder Bremen
9789,8358,5,5,0,Borussia Dortmund,DOR,SC Freiburg,FRE,home,Borussia Dortmund
9823,8721,1,1,0,FC Bayern Munich,BMU,VfL Wolfsburg,WOL,home,FC Bayern Munich
8178,9904,2,2,0,Bayer 04 Leverkusen,LEV,Hannover 96,HAN,home,Bayer 04 Leverkusen
8697,8165,6,3,3,SV Werder Bremen,WBR,1. FC Nürnberg,NUR,draw,draw
8226,10189,6,3,3,TSG 1899 Hoffenheim,HOF,FC Schalke 04,S04,draw,draw
8406,9788,4,2,2,FC Augsburg,AUG,Borussia Mönchengladbach,GLA,draw,draw
9776,10269,4,0,4,Eintracht Braunschweig,BRA,VfB Stuttgart,STU,away,VfB Stuttgart
9810,9790,4,2,2,Eintracht Frankfurt,EFR,Hamburger SV,HAM,draw,draw
8177,9905,4,3,1,Hertha BSC Berlin,HBE,1. FSV Mainz 05,MAI,home,Hertha BSC Berlin
10189,8406,5,4,1,FC Schalke 04,S04,FC Augsburg,AUG,home,FC Schalke 04
9788,9789,2,2,0,Borussia Mönchengladbach,GLA,Borussia Dortmund,DOR,home,Borussia Mönchengladbach
8178,9823,2,1,1,Bayer 04 Leverkusen,LEV,FC Bayern Munich,BMU,draw,draw
10269,8697,2,1,1,VfB Stuttgart,STU,SV Werder Bremen,WBR,draw,draw
9904,8177,2,1,1,Hannover 96,HAN,Hertha BSC Berlin,HBE,draw,draw
8721,9776,2,0,2,VfL Wolfsburg,WOL,Eintracht Braunschweig,BRA,away,Eintracht Braunschweig
8165,9790,5,0,5,1. FC Nürnberg,NUR,Hamburger SV,HAM,away,Hamburger SV
8358,9810,2,1,1,SC Freiburg,FRE,Eintracht Frankfurt,EFR,draw,draw
9905,8226,4,2,2,1. FSV Mainz 05,MAI,TSG 1899 Hoffenheim,HOF,draw,draw
9789,9904,1,1,0,Borussia Dortmund,DOR,Hannover 96,HAN,home,Borussia Dortmund
9823,9905,5,4,1,FC Bayern Munich,BMU,1. FSV Mainz 05,MAI,home,FC Bayern Munich
8697,8358,0,0,0,SV Werder Bremen,WBR,SC Freiburg,FRE,draw,draw
8226,8178,3,1,2,TSG 1899 Hoffenheim,HOF,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
8406,8721,3,1,2,FC Augsburg,AUG,VfL Wolfsburg,WOL,away,VfL Wolfsburg
9790,10269,6,3,3,Hamburger SV,HAM,VfB Stuttgart,STU,draw,draw
9776,10189,5,2,3,Eintracht Braunschweig,BRA,FC Schalke 04,S04,away,FC Schalke 04
9810,8165,2,1,1,Eintracht Frankfurt,EFR,1. FC Nürnberg,NUR,draw,draw
8177,9788,1,1,0,Hertha BSC Berlin,HBE,Borussia Mönchengladbach,GLA,home,Hertha BSC Berlin
9823,8721,3,2,1,FC Bayern Munich,BMU,VfL Wolfsburg,WOL,home,FC Bayern Munich
9789,8178,2,0,2,Borussia Dortmund,DOR,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
9788,10269,2,1,1,Borussia Mönchengladbach,GLA,VfB Stuttgart,STU,draw,draw
8226,8406,2,2,0,TSG 1899 Hoffenheim,HOF,FC Augsburg,AUG,home,TSG 1899 Hoffenheim
9904,10189,3,2,1,Hannover 96,HAN,FC Schalke 04,S04,home,Hannover 96
8177,8697,4,2,2,Hertha BSC Berlin,HBE,SV Werder Bremen,WBR,draw,draw
9810,8358,1,1,0,Eintracht Frankfurt,EFR,SC Freiburg,FRE,home,Eintracht Frankfurt
8722,9790,0,0,0,1. FC Köln,FCK,Hamburger SV,HAM,draw,draw
8460,9905,4,2,2,SC Paderborn 07,PAD,1. FSV Mainz 05,MAI,draw,draw
9823,9789,3,2,1,FC Bayern Munich,BMU,Borussia Dortmund,DOR,home,FC Bayern Munich
10189,8406,1,1,0,FC Schalke 04,S04,FC Augsburg,AUG,home,FC Schalke 04
9788,8226,4,3,1,Borussia Mönchengladbach,GLA,TSG 1899 Hoffenheim,HOF,home,Borussia Mönchengladbach
9905,8697,3,1,2,1. FSV Mainz 05,MAI,SV Werder Bremen,WBR,away,SV Werder Bremen
9904,9810,1,1,0,Hannover 96,HAN,Eintracht Frankfurt,EFR,home,Hannover 96
10269,8721,4,0,4,VfB Stuttgart,STU,VfL Wolfsburg,WOL,away,VfL Wolfsburg
9790,8178,1,1,0,Hamburger SV,HAM,Bayer 04 Leverkusen,LEV,home,Hamburger SV
8722,8358,1,0,1,1. FC Köln,FCK,SC Freiburg,FRE,away,SC Freiburg
8460,8177,4,3,1,SC Paderborn 07,PAD,Hertha BSC Berlin,HBE,home,SC Paderborn 07
9789,9788,1,1,0,Borussia Dortmund,DOR,Borussia Mönchengladbach,GLA,home,Borussia Dortmund
8178,9905,0,0,0,Bayer 04 Leverkusen,LEV,1. FSV Mainz 05,MAI,draw,draw
8721,9790,2,2,0,VfL Wolfsburg,WOL,Hamburger SV,HAM,home,VfL Wolfsburg
8406,8460,3,3,0,FC Augsburg,AUG,SC Paderborn 07,PAD,home,FC Augsburg
8226,8722,7,3,4,TSG 1899 Hoffenheim,HOF,1. FC Köln,FCK,away,1. FC Köln
8177,9904,2,0,2,Hertha BSC Berlin,HBE,Hannover 96,HAN,away,Hannover 96
8697,10269,2,2,0,SV Werder Bremen,WBR,VfB Stuttgart,STU,home,SV Werder Bremen
9810,9823,4,0,4,Eintracht Frankfurt,EFR,FC Bayern Munich,BMU,away,FC Bayern Munich
8358,10189,2,2,0,SC Freiburg,FRE,FC Schalke 04,S04,home,SC Freiburg
9823,8226,4,4,0,FC Bayern Munich,BMU,TSG 1899 Hoffenheim,HOF,home,FC Bayern Munich
10189,8721,5,3,2,FC Schalke 04,S04,VfL Wolfsburg,WOL,home,FC Schalke 04
9788,9810,4,1,3,Borussia Mönchengladbach,GLA,Eintracht Frankfurt,EFR,away,Eintracht Frankfurt
9905,8358,4,2,2,1. FSV Mainz 05,MAI,SC Freiburg,FRE,draw,draw
9904,8178,4,1,3,Hannover 96,HAN,Bayer 04 Leverkusen,LEV,away,Bayer 04 Leverkusen
10269,8406,1,0,1,VfB Stuttgart,STU,FC Augsburg,AUG,away,FC Augsburg
9790,8697,2,2,0,Hamburger SV,HAM,SV Werder Bremen,WBR,home,Hamburger SV
8722,8177,3,1,2,1. FC Köln,FCK,Hertha BSC Berlin,HBE,away,Hertha BSC Berlin
8460,9789,4,2,2,SC Paderborn 07,PAD,Borussia Dortmund,DOR,draw,draw
10189,9905,5,4,1,FC Schalke 04,S04,1. FSV Mainz 05,MAI,home,FC Schalke 04
8178,8722,6,5,1,Bayer 04 Leverkusen,LEV,1. FC Köln,FCK,home,Bayer 04 Leverkusen
8721,9788,1,1,0,VfL Wolfsburg,WOL,Borussia Mönchengladbach,GLA,home,VfL Wolfsburg
8406,9790,4,3,1,FC Augsburg,AUG,Hamburger SV,HAM,home,FC Augsburg
8226,9904,7,4,3,TSG 1899 Hoffenheim,HOF,Hannover 96,HAN,home,TSG 1899 Hoffenheim
8177,9823,1,0,1,Hertha BSC Berlin,HBE,FC Bayern Munich,BMU,away,FC Bayern Munich
8697,8460,4,4,0,SV Werder Bremen,WBR,SC Paderborn 07,PAD,home,SV Werder Bremen
